INDEX_NAME,HistoricalDate,OPEN,CLOSE,daily_change,daily_change_perc,year
Nifty 50,29-12-2021,17220.1,17213.6,-6.5,-0.037746587,2021
Nifty 50,28-12-2021,17177.6,17233.25,55.650000000001455,0.32396842399404724,2021
Nifty 50,27-12-2021,16937.75,17086.25,148.5,0.8767398267184248,2021
Nifty 50,24-12-2021,17149.5,17003.75,-145.75,-0.849879005,2021
Nifty 50,23-12-2021,17066.8,17072.6,5.799999999999272,0.033984109499140276,2021
Nifty 50,22-12-2021,16865.55,16955.45,89.90000000000146,0.5330392427166707,2021
Nifty 50,21-12-2021,16773.15,16770.85,-2.3,-0.013712392,2021
Nifty 50,20-12-2021,16824.25,16614.2,-210.05,-1.248495475,2021
Nifty 50,17-12-2021,17276,16985.2,-290.8,-1.683260014,2021
Nifty 50,16-12-2021,17373,17248.4,-124.6,-0.717204858,2021
Nifty 50,15-12-2021,17323.65,17221.4,-102.25,-0.590233582,2021
Nifty 50,14-12-2021,17283.2,17324.9,41.70000000000073,0.24127476393260927,2021
Nifty 50,13-12-2021,17619.1,17368.25,-250.85,-1.423739011,2021
Nifty 50,10-12-2021,17476.05,17511.3,35.25,0.20170461860660732,2021
Nifty 50,09-12-2021,17524.4,17516.85,-7.55,-0.043082787,2021
Nifty 50,08-12-2021,17315.25,17469.75,154.5,0.892277039,2021
Nifty 50,07-12-2021,17044.1,17176.7,132.60000000000218,0.7779818236222634,2021
Nifty 50,06-12-2021,17209.05,16912.25,-296.8,-1.724673936,2021
Nifty 50,03-12-2021,17424.9,17196.7,-228.2,-1.309620141,2021
Nifty 50,02-12-2021,17183.2,17401.65,218.45000000000073,1.271299874295828,2021
Nifty 50,01-12-2021,17104.4,17166.9,62.5,0.36540305418488805,2021
Nifty 50,30-11-2021,17051.15,16983.2,-67.95,-0.398506846,2021
Nifty 50,29-11-2021,17055.8,17053.95,-1.85,-0.01084675,2021
Nifty 50,26-11-2021,17338.75,17026.45,-312.3,-1.801167904,2021
Nifty 50,25-11-2021,17417.3,17536.25,118.95000000000073,0.6829416729343856,2021
Nifty 50,24-11-2021,17550.05,17415.05,-135,-0.769228578,2021
Nifty 50,23-11-2021,17281.75,17503.35,221.59999999999854,1.282277547123402,2021
Nifty 50,22-11-2021,17796.25,17416.55,-379.7,-2.133595561,2021
Nifty 50,18-11-2021,17890.55,17764.8,-125.75,-0.702885043,2021
Nifty 50,17-11-2021,17939.35,17898.65,-40.7,-0.226875556,2021
Nifty 50,16-11-2021,18127.05,17999.2,-127.85,-0.705299539,2021
Nifty 50,15-11-2021,18140.95,18109.45,-31.5,-0.1736403,2021
Nifty 50,12-11-2021,17977.6,18102.75,125.15000000000146,0.6961440904236464,2021
Nifty 50,11-11-2021,17967.45,17873.6,-93.85,-0.522333442,2021
Nifty 50,10-11-2021,17973.45,18017.2,43.75,0.24341459207887187,2021
Nifty 50,09-11-2021,18084.35,18044.25,-40.1,-0.221738686,2021
Nifty 50,08-11-2021,18040.2,18068.55,28.349999999998545,0.15714903382445064,2021
Nifty 50,04-11-2021,17935.05,17916.8,-18.25,-0.101756059,2021
Nifty 50,03-11-2021,17947.95,17829.2,-118.75,-0.661635451,2021
Nifty 50,02-11-2021,17970.9,17888.95,-81.95,-0.456015002,2021
Nifty 50,01-11-2021,17783.15,17929.65,146.5,0.8238135538416983,2021
Nifty 50,29-10-2021,17833.05,17671.65,-161.4,-0.905061108,2021
Nifty 50,28-10-2021,18187.65,17857.25,-330.4,-1.81661732,2021
Nifty 50,27-10-2021,18295.85,18210.95,-84.9,-0.464039659,2021
Nifty 50,26-10-2021,18154.5,18268.4,113.90000000000146,0.6273926574678534,2021
Nifty 50,25-10-2021,18229.5,18125.4,-104.1,-0.571052415,2021
Nifty 50,22-10-2021,18230.7,18114.9,-115.8,-0.635192286,2021
Nifty 50,21-10-2021,18382.7,18178.1,-204.6,-1.113002987,2021
Nifty 50,20-10-2021,18439.9,18266.6,-173.3,-0.939809869,2021
Nifty 50,19-10-2021,18602.35,18418.75,-183.6,-0.986972076,2021
Nifty 50,18-10-2021,18500.1,18477.05,-23.05,-0.124593921,2021
Nifty 50,14-10-2021,18272.85,18338.55,65.70000000000073,0.35954982391909707,2021
Nifty 50,13-10-2021,18097.85,18161.75,63.900000000001455,0.353080615,2021
Nifty 50,12-10-2021,17915.8,17991.95,76.15000000000146,0.42504381607297165,2021
Nifty 50,11-10-2021,17867.55,17945.95,78.40000000000146,0.4387842765236502,2021
Nifty 50,08-10-2021,17886.85,17895.2,8.350000000002183,0.046682339,2021
Nifty 50,07-10-2021,17810.55,17790.35,-20.2,-0.113415925,2021
Nifty 50,06-10-2021,17861.5,17646,-215.5,-1.206505613,2021
Nifty 50,05-10-2021,17661.35,17822.3,160.95000000000073,0.9113119891741047,2021
Nifty 50,04-10-2021,17615.55,17691.25,75.70000000000073,0.42973395664626274,2021
Nifty 50,01-10-2021,17531.9,17532.05,0.1499999999978172,0.000855583,2021
Nifty 50,30-09-2021,17718.9,17618.15,-100.75,-0.568601888,2021
Nifty 50,29-09-2021,17657.95,17711.3,53.349999999998545,0.3021302019770049,2021
Nifty 50,28-09-2021,17906.45,17748.6,-157.85,-0.881525931,2021
Nifty 50,27-09-2021,17932.2,17855.1,-77.1,-0.429952822,2021
Nifty 50,24-09-2021,17897.45,17853.2,-44.25,-0.247241926,2021
Nifty 50,23-09-2021,17670.85,17822.95,152.10000000000218,0.8607395795901283,2021
Nifty 50,22-09-2021,17580.9,17546.65,-34.25,-0.19481369,2021
Nifty 50,21-09-2021,17450.5,17562,111.5,0.6389501733474685,2021
Nifty 50,20-09-2021,17443.85,17396.9,-46.95,-0.269149299,2021
Nifty 50,17-09-2021,17709.65,17585.15,-124.5,-0.703006553,2021
Nifty 50,16-09-2021,17539.2,17629.5,90.29999999999927,0.514846743,2021
Nifty 50,15-09-2021,17387.65,17519.45,131.79999999999927,0.7580092766992622,2021
Nifty 50,14-09-2021,17420.35,17380,-40.35,-0.231625656,2021
Nifty 50,13-09-2021,17363.55,17355.3,-8.25,-0.047513325,2021
Nifty 50,09-09-2021,17312.85,17369.25,56.400000000001455,0.32576958732965083,2021
Nifty 50,08-09-2021,17375.75,17353.5,-22.25,-0.128052027,2021
Nifty 50,07-09-2021,17401.55,17362.1,-39.45,-0.226703943,2021
Nifty 50,06-09-2021,17399.35,17377.8,-21.55,-0.123855201,2021
Nifty 50,03-09-2021,17262.45,17323.6,61.14999999999782,0.3542370868561404,2021
Nifty 50,02-09-2021,17095.4,17234.15,138.75,0.8116218397931607,2021
Nifty 50,01-09-2021,17185.6,17076.25,-109.35,-0.636288521,2021
Nifty 50,31-08-2021,16947.5,17132.2,184.70000000000073,1.0898362590352602,2021
Nifty 50,30-08-2021,16775.85,16931.05,155.20000000000073,0.9251394117138669,2021
Nifty 50,27-08-2021,16642.55,16705.2,62.650000000001455,0.3764447155033421,2021
Nifty 50,26-08-2021,16627.95,16636.9,8.950000000000728,0.053825036,2021
Nifty 50,25-08-2021,16654,16634.65,-19.35,-0.116188303,2021
Nifty 50,24-08-2021,16561.4,16624.6,63.19999999999709,0.3816102503411371,2021
Nifty 50,23-08-2021,16592.25,16496.45,-95.8,-0.577377993,2021
Nifty 50,20-08-2021,16382.5,16450.5,68,0.41507706394018007,2021
Nifty 50,18-08-2021,16691.95,16568.85,-123.1,-0.737481241,2021
Nifty 50,17-08-2021,16545.25,16614.6,69.34999999999854,0.41915353349147666,2021
Nifty 50,16-08-2021,16518.4,16563.05,44.64999999999782,0.27030462998836335,2021
Nifty 50,13-08-2021,16385.7,16529.1,143.39999999999782,0.8751533349200693,2021
Nifty 50,12-08-2021,16303.65,16364.4,60.75,0.3726159479625728,2021
Nifty 50,11-08-2021,16327.3,16282.25,-45.05,-0.275918247,2021
Nifty 50,10-08-2021,16274.8,16280.1,5.300000000001091,0.032565684,2021
Nifty 50,09-08-2021,16281.35,16258.25,-23.1,-0.141880127,2021
Nifty 50,06-08-2021,16304.4,16238.2,-66.2,-0.406025367,2021
Nifty 50,05-08-2021,16288.95,16294.6,5.649999999999636,0.034686090877555864,2021
Nifty 50,04-08-2021,16195.25,16258.8,63.54999999999927,0.3923990058813496,2021
Nifty 50,03-08-2021,15951.55,16130.75,179.20000000000073,1.1234018010788966,2021
Nifty 50,02-08-2021,15874.9,15885.15,10.25,0.064567336,2021
Nifty 50,30-07-2021,15800.6,15763.05,-37.55,-0.237649203,2021
Nifty 50,29-07-2021,15762.7,15778.45,15.75,0.09991943,2021
Nifty 50,28-07-2021,15761.55,15709.4,-52.15,-0.330868474,2021
Nifty 50,27-07-2021,15860.5,15746.45,-114.05,-0.719081996,2021
Nifty 50,26-07-2021,15849.3,15824.45,-24.85,-0.156789259,2021
Nifty 50,23-07-2021,15856.8,15856.05,-0.75,-0.004729832,2021
Nifty 50,22-07-2021,15736.6,15824.05,87.44999999999891,0.5557108905354327,2021
Nifty 50,20-07-2021,15703.95,15632.1,-71.85,-0.457528202,2021
Nifty 50,19-07-2021,15754.5,15752.4,-2.1,-0.013329525,2021
Nifty 50,16-07-2021,15958.35,15923.4,-34.95,-0.219007604,2021
Nifty 50,15-07-2021,15872.15,15924.2,52.05000000000109,0.3279328887390876,2021
Nifty 50,14-07-2021,15808.7,15853.95,45.25,0.28623479476490793,2021
Nifty 50,13-07-2021,15794,15812.35,18.350000000000364,0.11618336076991494,2021
Nifty 50,12-07-2021,15766.8,15692.6,-74.2,-0.470609128,2021
Nifty 50,09-07-2021,15688.25,15689.8,1.5499999999992724,0.009880006,2021
Nifty 50,08-07-2021,15855.4,15727.9,-127.5,-0.804142437,2021
Nifty 50,07-07-2021,15819.6,15879.65,60.04999999999927,0.3795924043591448,2021
Nifty 50,06-07-2021,15813.75,15818.25,4.5,0.028456248517903723,2021
Nifty 50,05-07-2021,15793.4,15834.35,40.95000000000073,0.2592855243329538,2021
Nifty 50,02-07-2021,15705.85,15722.2,16.350000000000364,0.10410133803646644,2021
Nifty 50,01-07-2021,15755.05,15680,-75.05,-0.4763552,2021
Nifty 50,30-06-2021,15776.9,15721.5,-55.4,-0.351146296,2021
Nifty 50,29-06-2021,15807.5,15748.45,-59.05,-0.373556856,2021
Nifty 50,28-06-2021,15915.35,15814.7,-100.65,-0.632408335,2021
Nifty 50,25-06-2021,15839.35,15860.35,21,0.13258119809209343,2021
Nifty 50,24-06-2021,15737.3,15790.45,53.150000000001455,0.3377326479129295,2021
Nifty 50,23-06-2021,15862.8,15686.95,-175.85,-1.108568475,2021
Nifty 50,22-06-2021,15840.5,15772.75,-67.75,-0.427701146,2021
Nifty 50,21-06-2021,15525.85,15746.5,220.64999999999964,1.4211782285671937,2021
Nifty 50,18-06-2021,15756.5,15683.35,-73.15,-0.464252848,2021
Nifty 50,17-06-2021,15648.3,15691.4,43.100000000000364,0.2754292798578783,2021
Nifty 50,16-06-2021,15847.5,15767.55,-79.95,-0.504495977,2021
Nifty 50,15-06-2021,15866.95,15869.25,2.2999999999992724,0.014495539470404032,2021
Nifty 50,14-06-2021,15791.4,15811.85,20.450000000000728,0.12950086756082885,2021
Nifty 50,11-06-2021,15796.45,15799.35,2.899999999999636,0.018358555,2021
Nifty 50,10-06-2021,15692.1,15737.75,45.649999999999636,0.29091071303394467,2021
Nifty 50,09-06-2021,15766.3,15635.35,-130.95,-0.830568998,2021
Nifty 50,08-06-2021,15773.9,15740.1,-33.8,-0.214278016,2021
Nifty 50,07-06-2021,15725.1,15751.65,26.549999999999272,0.16883835396912752,2021
Nifty 50,04-06-2021,15712.5,15670.25,-42.25,-0.268894193,2021
Nifty 50,03-06-2021,15655.55,15690.35,34.80000000000109,0.22228538761015162,2021
Nifty 50,02-06-2021,15520.35,15576.2,55.850000000000364,0.35985013224573137,2021
Nifty 50,01-06-2021,15629.65,15574.85,-54.8,-0.350615657,2021
Nifty 50,31-05-2021,15437.75,15582.8,145.04999999999927,0.9395799258311559,2021
Nifty 50,28-05-2021,15421.2,15435.65,14.449999999998909,0.093702176,2021
Nifty 50,27-05-2021,15323.95,15337.85,13.899999999999636,0.090707683,2021
Nifty 50,26-05-2021,15257.05,15301.45,44.400000000001455,0.2910130071016445,2021
Nifty 50,25-05-2021,15291.75,15208.45,-83.3,-0.544738176,2021
Nifty 50,24-05-2021,15211.35,15197.7,-13.65,-0.089735625,2021
Nifty 50,21-05-2021,14987.8,15175.3,187.5,1.2510174942286394,2021
Nifty 50,20-05-2021,15042.6,14906.05,-136.55,-0.907755308,2021
Nifty 50,19-05-2021,15058.6,15030.15,-28.45,-0.188928586,2021
Nifty 50,18-05-2021,15067.2,15108.1,40.899999999999636,0.271450568,2021
Nifty 50,17-05-2021,14756.25,14923.15,166.89999999999964,1.1310461668784388,2021
Nifty 50,14-05-2021,14749.4,14677.8,-71.6,-0.485443476,2021
Nifty 50,12-05-2021,14823.55,14696.5,-127.05,-0.857082143,2021
Nifty 50,11-05-2021,14789.7,14850.75,61.04999999999927,0.4127872776324014,2021
Nifty 50,10-05-2021,14928.25,14942.35,14.100000000000364,0.094451794,2021
Nifty 50,07-05-2021,14816.85,14823.15,6.299999999999272,0.042519159,2021
Nifty 50,06-05-2021,14668.35,14724.8,56.44999999999891,0.3848421942481527,2021
Nifty 50,05-05-2021,14604.15,14617.85,13.700000000000728,0.093808952,2021
Nifty 50,04-05-2021,14687.25,14496.5,-190.75,-1.298745511,2021
Nifty 50,03-05-2021,14481.05,14634.15,153.10000000000036,1.0572437772122905,2021
Nifty 50,30-04-2021,14747.35,14631.1,-116.25,-0.788277216,2021
Nifty 50,29-04-2021,14979,14894.9,-84.1,-0.5614527,2021
Nifty 50,28-04-2021,14710.5,14864.55,154.04999999999927,1.0472111756908282,2021
Nifty 50,27-04-2021,14493.8,14653.05,159.25,1.0987456705625853,2021
Nifty 50,26-04-2021,14449.45,14485,35.54999999999927,0.24603012571412247,2021
Nifty 50,23-04-2021,14326.35,14341.35,15,0.10470217466416777,2021
Nifty 50,22-04-2021,14219.15,14406.15,187,1.3151278381619156,2021
Nifty 50,20-04-2021,14526.7,14296.4,-230.3,-1.585356619,2021
Nifty 50,19-04-2021,14306.6,14359.45,52.850000000000364,0.36940992269302536,2021
Nifty 50,16-04-2021,14599.6,14617.85,18.25,0.12500342475136303,2021
Nifty 50,15-04-2021,14522.4,14581.45,59.05000000000109,0.40661323197268423,2021
Nifty 50,13-04-2021,14364.9,14504.8,139.89999999999964,0.9739016630815365,2021
Nifty 50,12-04-2021,14644.65,14310.8,-333.85,-2.279672099,2021
Nifty 50,09-04-2021,14882.65,14834.85,-47.8,-0.32117936,2021
Nifty 50,08-04-2021,14875.65,14873.8,-1.85,-0.012436431,2021
Nifty 50,07-04-2021,14716.45,14819.05,102.59999999999854,0.697179007,2021
Nifty 50,06-04-2021,14737,14683.5,-53.5,-0.363031825,2021
Nifty 50,05-04-2021,14837.7,14637.8,-199.9,-1.347243845,2021
Nifty 50,01-04-2021,14798.4,14867.35,68.95000000000073,0.4659287490539567,2021
Nifty 50,31-03-2021,14811.85,14690.7,-121.15,-0.817926187,2021
Nifty 50,30-03-2021,14628.5,14845.1,216.60000000000036,1.4806712923402972,2021
Nifty 50,26-03-2021,14506.3,14507.3,1,0.006893557,2021
Nifty 50,25-03-2021,14570.9,14324.9,-246,-1.688296536,2021
Nifty 50,24-03-2021,14712.45,14549.4,-163.05,-1.108245058,2021
Nifty 50,23-03-2021,14768.55,14814.75,46.20000000000073,0.31282691936581947,2021
Nifty 50,22-03-2021,14736.3,14736.4,0.1000000000003638,0.000678596,2021
Nifty 50,19-03-2021,14471.15,14744,272.85000000000036,1.8854755841795598,2021
Nifty 50,18-03-2021,14855.5,14557.85,-297.65,-2.003635017,2021
Nifty 50,17-03-2021,14946.55,14721.3,-225.25,-1.507036741,2021
Nifty 50,16-03-2021,14996.1,14910.45,-85.65,-0.571148499,2021
Nifty 50,15-03-2021,15048.4,14929.5,-118.9,-0.790117222,2021
Nifty 50,12-03-2021,15321.15,15030.95,-290.2,-1.894113693,2021
Nifty 50,10-03-2021,15202.15,15174.8,-27.35,-0.179908763,2021
Nifty 50,09-03-2021,15049.9,15098.4,48.5,0.3222612774835713,2021
Nifty 50,08-03-2021,15002.45,14956.2,-46.25,-0.30828298,2021
Nifty 50,05-03-2021,14977.95,14938.1,-39.85,-0.266057772,2021
Nifty 50,04-03-2021,15026.75,15080.75,54,0.3593591428618963,2021
Nifty 50,03-03-2021,15064.4,15245.6,181.20000000000073,1.202835824858612,2021
Nifty 50,02-03-2021,14865.3,14919.1,53.80000000000109,0.36191667843905667,2021
Nifty 50,01-03-2021,14702.5,14761.55,59.04999999999927,0.4016323754463477,2021
Nifty 50,26-02-2021,14888.6,14529.15,-359.45,-2.414263262,2021
Nifty 50,25-02-2021,15079.85,15097.35,17.5,0.11604889969064679,2021
Nifty 50,24-02-2021,14729.15,14982,252.85000000000036,1.7166638943863044,2021
Nifty 50,23-02-2021,14782.25,14707.8,-74.45,-0.503644574,2021
Nifty 50,22-02-2021,14999.05,14675.7,-323.35,-2.155803201,2021
Nifty 50,19-02-2021,15074.8,14981.75,-93.05,-0.617255287,2021
Nifty 50,18-02-2021,15238.7,15118.95,-119.75,-0.785828187,2021
Nifty 50,17-02-2021,15279.9,15208.9,-71,-0.464662727,2021
Nifty 50,16-02-2021,15371.45,15313.45,-58,-0.377322894,2021
Nifty 50,15-02-2021,15270.3,15314.7,44.400000000001455,0.2907604958645309,2021
Nifty 50,12-02-2021,15186.2,15163.3,-22.9,-0.150794801,2021
Nifty 50,11-02-2021,15073.25,15173.3,100.04999999999927,0.6637586452822004,2021
Nifty 50,10-02-2021,15119.05,15106.5,-12.55,-0.083007861,2021
Nifty 50,09-02-2021,15164.15,15109.3,-54.85,-0.361708371,2021
Nifty 50,08-02-2021,15064.3,15115.8,51.5,0.3418678597744336,2021
Nifty 50,05-02-2021,14952.6,14924.25,-28.35,-0.189599133,2021
Nifty 50,04-02-2021,14789.05,14895.65,106.60000000000036,0.7208035675043385,2021
Nifty 50,03-02-2021,14754.9,14789.95,35.05000000000109,0.23754820432535018,2021
Nifty 50,02-02-2021,14481.1,14647.85,166.75,1.1515009218912928,2021
Nifty 50,01-02-2021,13758.6,14281.2,522.6000000000004,3.7983515764685385,2021
Nifty 50,29-01-2021,13946.6,13634.6,-312,-2.237104384,2021
Nifty 50,28-01-2021,13810.4,13817.55,7.149999999999636,0.051772577188203356,2021
Nifty 50,27-01-2021,14237.95,13967.5,-270.45,-1.899500982,2021
Nifty 50,25-01-2021,14477.8,14238.9,-238.9,-1.650112586,2021
Nifty 50,22-01-2021,14583.4,14371.9,-211.5,-1.450279084,2021
Nifty 50,21-01-2021,14730.95,14590.35,-140.6,-0.954453039,2021
Nifty 50,20-01-2021,14538.3,14644.7,106.40000000000146,0.7318599836294578,2021
Nifty 50,19-01-2021,14371.65,14521.15,149.5,1.0402424217121904,2021
Nifty 50,18-01-2021,14453.3,14281.3,-172,-1.190039645,2021
Nifty 50,15-01-2021,14594.35,14433.7,-160.65,-1.100768448,2021
Nifty 50,14-01-2021,14550.05,14595.6,45.55000000000109,0.3130573434455627,2021
Nifty 50,13-01-2021,14639.8,14564.85,-74.95,-0.511960546,2021
Nifty 50,12-01-2021,14473.8,14563.45,89.65000000000146,0.6193950448396514,2021
Nifty 50,11-01-2021,14474.05,14484.75,10.700000000000728,0.073925404,2021
Nifty 50,08-01-2021,14258.4,14347.25,88.85000000000036,0.6231414464456065,2021
Nifty 50,07-01-2021,14253.75,14137.35,-116.4,-0.816627203,2021
Nifty 50,06-01-2021,14240.95,14146.25,-94.7,-0.664983727,2021
Nifty 50,05-01-2021,14075.15,14199.5,124.35000000000036,0.8834719345797406,2021
Nifty 50,04-01-2021,14104.35,14132.9,28.549999999999272,0.20241982083541088,2021
Nifty 50,01-01-2021,13996.1,14018.5,22.399999999999636,0.16004458384835515,2021
Nifty 50,31-12-2020,13970,13981.75,11.75,0.084108805,2020
Nifty 50,30-12-2020,13980.9,13981.95,1.0500000000010914,0.007510246,2020
